bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
3,1,1591,13111,1.5,1,1,3,1591,1,1944,1,235111
3,3.5,1511,1249,2,1,1,3,1241,261,2114,2113,489111
3,2.5,1911,6224,2,1,1,3,1911,1,2115,1,536111
4,3.5,2371,3692,2.5,1,1,3,2371,1,2113,1923,411111
3,2.5,1721,1715,2,1,1,3,1241,481,2114,2113,398111
4,1.5,2121,7561,1,1,1,4,2121,1,1961,2111,379111
2,1.5,1341,1211,2,1,1,3,1121,221,2118,1,345111
3,2.5,1811,2711,2,1,1,3,1811,1,2111,1,365111
3,2.5,1481,1591,2,1,1,3,1151,331,2111,1,315111
4,2,2751,7817,1.5,1,1,5,2251,511,1916,1,571111
5,4,3761,28141,2,1,1,3,3761,1,1983,2119,1125111
3,2.75,2541,4694,2,1,1,3,2541,1,2115,1,695111
3,1.75,1761,26155,1,1,1,3,921,841,1979,2114,225111
3,2.5,3111,25341,2,1,1,3,3111,1,1995,1,741111
4,2.5,1931,9643,2,1,1,4,1931,1,1992,1,315111
4,2.5,3141,7111,2,1,1,3,3141,1,2111,1,1231111
2,1,861,3881,1,1,1,4,861,1,1916,1,421111
3,1.75,1421,7651,1,1,1,4,1111,321,1984,1,311111
3,2,2181,3881,1,1,1,5,1161,921,1954,1,711111
3,2.5,1561,4211,2,1,1,3,1561,1,2113,1,269111
4,2.5,1961,7133,2,1,1,3,1961,1,2112,1,369991
3,2.25,1621,4511,2,1,1,4,1621,1,1926,1993,811111
5,3,3671,11583,1,1,1,5,2161,1611,1952,1998,569111
6,1.5,1931,8411,1,1,1,3,1131,911,1971,1,175111
3,1.5,1291,1286,3,1,1,3,1291,1,2111,1,441111
5,2.25,1971,15247,1,1,1,3,1451,521,1986,1,435111
3,1.75,1541,6919,1,1,1,4,921,621,1955,2119,345111
4,2,2181,3871,1,1,1,3,1121,1161,1911,2115,558111
2,1.75,1491,224334,1,1,2,3,1491,1,1983,2119,475111
3,2,2221,11275,2,1,1,3,1641,581,1981,1,491111
3,1.75,2431,9133,1,1,1,4,1411,1121,1978,2111,335111
2,1.75,1392,43711,1.5,1,1,4,1392,1,1978,2111,351111
4,1,1121,2685,1,1,1,3,861,261,1939,1969,111111
4,1,1391,11811,1.5,1,1,4,1391,1,1941,1998,417511
3,1.75,2141,7281,1,1,1,3,1121,1121,1962,2113,253111
5,3,2831,7511,2,1,1,3,2461,371,1923,1998,1241111
4,2.5,3121,8312,2,1,1,4,3121,1,1994,1,491111
3,1.75,2291,14811,1,1,1,3,1621,671,1965,1993,471111
4,2,1211,11111,1,1,1,4,1211,1,1955,2119,483311
3,2.5,2511,6321,2,1,1,3,2511,1,1996,1,659111
4,1.75,2321,4322,1,1,1,3,1141,1181,1911,2116,481111
3,1,971,6611,1,1,1,3,971,1,1965,1993,165111
3,1.75,1821,5511,1,1,1,4,1621,211,1957,2111,659511
3,1,971,7742,1,1,1,4,971,1,1967,1,219911
2,1,1741,3622,1,1,1,4,951,791,1924,1,315111
3,1.75,1591,7561,1,1,1,3,1131,461,1984,1,251111
2,1,1381,5111,1,1,1,3,871,511,1943,2112,268111
4,1.5,1681,11123,1,1,1,3,1131,551,1959,1989,381111
2,1,1221,3111,1,1,1,3,921,311,1926,2113,499111
2,2,1651,18211,1,1,1,3,1651,1,1946,1,285111
3,1.75,1331,9211,1,1,1,4,1331,1,1973,1,183111
3,3,2941,4622,2,1,1,4,2231,711,1988,1,1171111
3,3.25,1411,1246,3,1,1,3,1411,1,2115,1,429111
2,1,1111,3598,1,1,1,4,1111,1,1926,1993,413111
3,1.5,1531,7211,1,1,1,3,1531,1,1975,1,375511
5,3.25,5271,17232,2,1,1,3,4111,1261,1977,2113,1795111
3,2,2111,5151,1,1,1,5,1181,1131,1919,1934,516211
4,1.75,1721,8751,1,1,1,3,861,861,1971,1,385111
3,2.5,1811,5111,2,1,1,3,1811,1,1996,1,515111
4,2.5,2211,9427,2,1,1,3,2211,1,1999,1,375111
4,2.25,2561,9731,2,1,1,4,2561,1,1973,1,651111
2,1.5,1111,7719,2,1,1,3,1111,1,1981,2113,316888
4,2.5,3341,12248,2,1,1,3,2471,871,1998,2116,871111
4,1,1741,11175,1.5,1,1,3,1741,1,1965,1993,311111
3,2,1321,7211,1,1,1,5,1321,1,1975,1,251751
3,1.75,1521,8625,1,1,1,3,1521,1,1976,1,366111
3,1.5,2111,9481,1,1,1,3,1571,441,1951,1994,429951
3,3.5,2441,3427,2,1,1,3,1991,451,2111,1,711111
5,2.5,2551,21875,1,1,1,4,1611,941,1953,1983,895111
3,1,1111,9451,1,1,1,4,1111,1,1959,1,149511
3,2.5,1781,6771,1,1,1,3,1231,551,1991,2119,311111
3,2,2181,4976,1.5,1,2,4,1681,511,1931,1,555111
5,3.25,2751,7511,2,1,1,3,2151,611,1937,1997,751111
4,3.25,3491,7124,2,1,1,3,3491,1,2116,1,745111
3,2.5,2551,45254,2,1,1,3,2551,1,2111,1,695111
3,1.75,1871,7189,1,1,1,3,1271,611,1959,1989,433111
4,1,1151,8184,1.5,1,1,3,1151,1,1947,2112,317111
3,1.75,2151,11856,1,1,1,3,1461,591,1962,2113,655275
4,2.75,1941,6555,2,1,1,3,1941,1,1991,2119,392111
5,3.75,3631,6111,1.5,1,1,3,2471,1161,2114,2113,1181111
3,1.75,1891,9111,2,1,1,4,1891,1,1952,1,359951
4,2,1631,11375,1,1,1,5,1631,1,1968,1,361111
4,1.75,2441,5111,1,1,1,3,1341,1111,1954,2115,566111
5,2.75,3111,9825,2,1,2,4,3111,1,1951,1982,711111
3,2.5,2191,6145,2,1,1,3,2191,1,2111,1,415111
3,1,921,9812,1,1,1,4,921,1,1962,1,199511
3,1,1581,5111,1.5,1,1,3,1581,1,1926,2113,749111
3,1.75,1761,8411,1,1,1,4,1461,311,1961,2111,681111
4,2.5,2531,7563,1,1,1,3,1441,1191,1978,1,411111
4,2.75,2491,9714,1,1,1,4,1411,1191,1983,1,618111
4,4.5,3871,35889,2,1,1,3,2531,1341,2111,1,589911
5,2.5,2732,9511,1,1,2,4,1871,862,1975,1,481111
5,3.25,3231,3825,2,1,1,3,2481,751,2114,1,1159511
6,3.75,2931,14981,2,1,3,3,2931,1,2113,1923,915111
4,3.5,3511,9364,2,1,1,3,3511,1,2111,1,695111
4,2.5,2581,3919,2,1,1,3,2581,1,2113,1923,899911
2,2.25,1161,1218,2,1,1,3,941,121,2115,1,499951
4,2.75,2791,8853,2,1,1,3,2791,1,2113,1923,533112
4,2.5,2119,5111,2,1,1,3,2119,1,2114,1,313211
5,2.75,2881,8364,2,1,1,3,2881,1,2116,1,525111
2,1,711,1157,2,1,1,4,711,1,1943,1,399951
3,2.5,2171,13241,1.5,1,1,5,1271,811,1911,1,851831
3,2,1371,8336,1,1,1,5,1371,1,1964,1,371511
3,1.75,1731,8411,1,1,1,4,1411,331,1981,1,522111
4,2,1681,5111,1,1,1,3,981,711,1951,2115,588111
2,1,1351,11196,1,1,2,4,1351,1,1952,1,276911
5,1.5,1511,9178,1,1,1,4,1511,1,1959,1,248111
3,2.5,1861,6617,2,1,1,3,1861,1,1989,1,281111
6,5,3441,4511,2,1,1,3,3281,161,2117,1,495111
6,3,4251,4411,2.5,1,1,4,3121,1231,1912,1,665111
2,1,861,3874,1,1,1,4,861,1,1931,1,291311
2,1.75,1641,4181,1,1,1,3,841,811,1921,2111,527111
2,1.5,1295,1193,2,1,1,3,1115,191,2117,1,487128
3,1.75,1791,27427,1,1,1,3,1131,661,1978,1,325111
3,1.5,2211,6311,1.5,1,1,5,2211,1,1916,1,799111
5,4.5,11141,37325,2,1,2,3,7681,2361,1941,2111,7162511
3,1,941,11368,1,1,1,3,941,1,1965,1993,354111
3,1.5,1161,8916,1,1,1,3,1161,1,1962,2113,262511
3,2.5,1991,3984,2,1,1,3,1991,1,2114,2113,561211
3,1,1151,6311,1,1,1,3,1151,1,1942,1999,221111
2,1,1131,5751,1,1,1,5,1131,1,1928,1971,651111
3,2.5,1421,2581,3,1,1,3,1421,1,2114,2113,435111
4,3.75,2691,4111,2,1,3,4,2121,571,1919,1989,811111
4,2.5,3761,29224,2,1,1,3,3761,1,1987,2111,1111111
2,1,711,4711,1,1,1,5,711,1,1953,1,211111
5,3.5,2111,5117,2,1,1,3,1411,691,1999,1,295111
4,2.75,2241,27821,1.5,1,1,4,2241,1,1976,1992,581379
4,2.5,3471,32119,2,1,1,3,3471,1,1995,1,875111
3,2.5,3371,19585,2,1,1,3,3211,171,1951,1994,515111
4,2.5,2791,231868,2,1,1,3,2791,1,1989,1,599111
3,2.5,1871,4161,2,1,1,3,1871,1,2115,1,285111
3,1.75,1521,15191,1,1,1,4,1521,1,1968,1,291111
1,1.75,751,21339,1,1,1,4,551,211,1946,1989,355111
3,1.5,1461,11417,1,1,1,3,1461,1,1954,2115,381111
3,2.5,2611,7465,2,1,1,3,2611,1,1988,2111,571111
4,2.5,3321,11911,2,1,1,5,2651,671,1977,1,852611
5,2.5,2341,6111,2,1,1,4,2341,1,1922,1,1185111
3,1,891,7211,1,1,1,3,891,1,1951,1994,371111
3,1.75,1721,5899,1,1,1,3,1221,511,1986,1,514111
3,1.5,1271,1318,2,1,1,3,1181,191,2114,2113,386111
4,2.5,2181,7213,2,1,1,4,2181,1,1989,1,464111
4,2.25,2131,13511,1,1,1,3,1231,811,1963,2118,335111
4,2.75,2491,17833,2,1,2,3,1491,1111,1979,2114,741111
4,1.75,1471,5351,1,1,1,3,981,491,1955,2115,465111
3,2.75,2511,7378,1,1,1,5,1391,1111,1948,1985,711111
3,3.5,4511,21871,2,1,1,3,4511,1,2114,2113,785111
3,3.25,1461,1592,2,1,1,3,1131,331,2116,1,351111
1,1,621,8261,1,1,1,3,621,1,1939,1969,148111
3,1.75,1551,3681,1,1,1,3,1151,511,1927,2111,531111
3,2.5,1431,1112,3,1,1,3,1431,1,2112,1,349111
3,1.5,1361,9761,1.5,1,1,5,1361,1,1984,1,241111
3,2.5,2211,7557,2,1,1,3,2211,1,1989,1,331111
4,1.75,2461,5111,1.5,1,1,5,1451,1111,1919,1988,735111
3,2.5,2181,15693,1,1,1,4,1851,331,1979,1,545111
3,1.75,1571,4875,1,1,1,4,1311,261,1977,1,214951
4,2.75,4141,24191,2,1,1,3,4141,1,2112,1,657511
3,1,1141,5511,1.5,1,1,4,1141,1,1918,1,476111
5,6.25,8671,64133,2,1,4,3,6121,2551,1965,2113,2888111
2,1,811,15111,1,1,1,3,811,1,1927,2111,111111
4,2.75,2414,7693,2,1,1,3,2414,1,2116,1,292111
3,1,1161,8813,1,1,1,3,1161,1,1952,2118,317111
4,2.5,3171,11688,2,1,2,3,3171,1,2111,1,455111
5,3.5,4211,17258,2,1,3,3,4211,1,1995,1,1365111
3,2,2161,4437,1,1,1,3,1131,1131,1929,1,461111
3,2,1641,7211,1,1,1,3,1641,1,1948,1994,415111
2,1,721,6686,1,1,1,3,721,1,1942,1999,333111
4,1,1861,4736,1.5,1,1,1,1861,1,1911,1,427111
4,2.5,2811,11986,2,1,1,3,2811,1,1997,1,742111
4,2.5,2191,9712,1,1,1,5,1321,771,1965,1,465111
4,2.5,3281,6181,2,1,1,3,3281,1,2111,1,819951
4,2,2191,3611,1.5,1,1,5,1791,311,1927,1,619411
3,1.75,2431,14617,1,1,1,3,1231,1211,1949,1971,762411
5,2.25,2521,49222,2,1,1,4,2521,1,1978,2111,535111
5,3,2511,4125,1.5,1,3,5,1591,921,1925,1,881111
4,2.75,3371,6675,1,1,3,4,1921,1451,1948,1,813111
3,2,1641,5281,1.5,1,1,5,1641,1,1911,1,234111
3,2.5,2251,7294,2,1,1,3,2251,1,1994,1,318911
4,2.5,2311,19251,1,1,1,4,2311,1,1955,2119,451111
3,3.5,1651,2262,3,1,1,3,1651,1,2111,1,547511
2,1,711,1131,2,1,1,4,711,1,1943,1,399951
4,3.5,2551,8698,2,1,1,3,2551,1,2117,1,516111
2,1.5,982,846,2,1,1,3,816,176,2116,1,251111
3,2.25,1631,2521,2,1,1,3,1631,1,2115,1,475111
4,2.5,2551,4511,2,1,1,3,2551,1,2119,1,415111
2,1.25,1241,2151,2,1,1,3,1241,1,2114,1,545111
3,2.5,2456,7566,2,1,1,3,2456,1,2112,1912,329951
5,2.25,3211,21158,1,1,1,3,1611,1611,1965,1993,1325111
3,3.5,3951,111178,1.5,1,1,3,2461,1491,1989,1,784111
4,2.25,2181,7297,2,1,1,3,2181,1,1984,1,611751
4,2.5,3141,9225,1,1,2,5,1771,1371,1966,1,578111
4,3.75,4131,11811,2,1,1,3,4131,1,2116,1,1485111
3,1.75,1971,7972,1,1,3,5,1371,611,1976,1,511111
5,2,1941,7642,1.5,1,1,3,1941,1,1957,2111,465251
5,4.25,4861,9453,1.5,1,1,5,3111,1761,1915,1,2251111
1,1,3164,4764,3.5,1,2,3,3164,1,1991,2119,1195111
2,1,971,5665,1,1,1,4,971,1,1918,1,315111
4,2.25,2461,44431,1,1,1,4,2461,1,1957,2111,911111
4,2.5,3111,6111,2,1,1,3,3111,1,2115,1,789511
3,2,2461,6611,1,1,2,4,1371,1191,1952,1,678511
3,2,2181,11375,1,1,1,3,2181,1,2112,1,342511
4,3.25,3961,7112,2,1,1,3,3961,1,2115,1,861111
4,2.5,2491,8124,2,1,1,3,2491,1,2111,1,316111
5,2,2161,6111,2,1,1,3,2161,1,1913,2115,581111
3,1,1331,15678,1,1,1,3,911,431,1984,1,415111
3,1.75,1611,19211,1,1,1,4,1611,1,1967,1,511111
2,1,821,11451,1,1,1,4,821,1,1965,1,173111
4,1.75,1211,7681,1,1,1,3,1211,1,1968,1997,211111
3,1,1151,5664,1,1,1,4,911,141,1947,1988,445111
3,2.5,1911,1511,2.5,1,1,3,1531,381,2117,1,585111
3,1.75,1811,6111,1,1,1,5,911,911,1951,1,381111
3,2.25,2161,8641,1,1,1,4,2161,1,1966,1,891111
3,1.75,1841,9697,1,1,1,4,1511,341,1985,1,235111
3,2.5,1251,1113,3,1,2,3,1251,1,2115,1,481111
2,1,1511,4132,1.5,1,1,3,1311,211,1935,1974,575111
4,2.25,2311,4611,1.5,1,1,4,1341,961,1914,1,351111
4,1.5,1491,7561,2,1,1,3,1491,1,1966,1963,259111
5,2.75,2821,4618,1,1,1,3,1451,1371,1967,2111,599111
4,1.5,1131,7841,1,1,1,4,1131,1,1971,1,211111
4,2.5,3211,7511,1.5,1,1,5,1861,1341,1948,1985,1184111
3,1,1511,5111,1.5,1,1,3,1511,1,1919,2114,545111
3,2.5,1971,7511,2,1,1,3,1971,1,1988,2111,299995
3,1,1211,5751,1.5,1,1,4,1211,1,1911,1,441111
4,2.5,3281,27441,2,1,1,3,3281,1,1996,1,699111
3,2,2421,17859,1,1,1,5,1511,921,1979,1,795111
5,1.75,2461,6846,1.5,1,1,5,1341,1121,1911,1984,445111
3,1,1181,11862,1,1,1,4,1181,1,1948,1,397991
3,2.75,1911,6411,1,1,1,5,1411,491,1942,1,716111
3,3.25,1651,1779,2,1,1,3,1341,311,2118,1,363111
4,2.25,2131,11843,2,1,1,4,2131,1,1972,1,851111
2,1,1431,3111,1.5,1,1,3,1311,131,1929,1,621111
4,2.5,5731,44947,2,1,4,3,4281,1451,1991,1,1228111
4,2.5,1911,9244,1,1,1,4,1911,1,1963,1,333111
3,1.75,2111,11251,1,1,1,4,2111,1,1961,2111,743111
2,1.5,1631,3781,1,1,1,4,891,741,1941,2111,448111
4,2.5,2471,35173,2,1,1,3,2471,1,1989,1,485111
4,2.25,2641,31941,1,1,1,4,2641,1,1986,1,489951
5,2.75,2991,7421,2,1,1,3,2991,1,1996,1,498511
3,2.5,2121,9736,2,1,1,3,2121,1,1988,2111,531111
3,2.5,2151,6421,1,1,3,3,1731,321,1956,2111,671111
5,3,1881,5111,1,1,1,3,1111,781,1997,1,311111
3,3,2791,12523,2,1,4,4,1611,1191,1977,1,835111
4,2.5,3111,7511,2,1,1,3,3111,1,1937,1994,1688111
4,2.5,2141,7245,2,1,1,3,2141,1,2113,1,495111
3,2,1769,9311,1,1,1,4,1769,1,1955,2119,495111
3,1,1711,6556,1.5,1,1,4,1211,511,1926,1993,441111
1,1.75,421,6721,1,1,1,3,421,1,1922,2118,281111
4,2.5,3271,35445,2,1,1,3,3271,1,1989,1,1171111
4,2.5,2371,11858,2,1,1,3,2371,1,2113,1,1134511
4,2.5,1771,5855,2,1,1,3,1771,1,2113,1,248111
4,2.5,2211,8465,1,1,1,3,1491,721,1991,2119,294111
3,2.25,1711,4141,2,1,1,3,1711,1,2114,2113,561111
4,2,2711,4751,1,1,1,4,1461,1251,1919,1985,656511
3,3,2341,2971,2,1,1,5,2161,181,1925,1,661111
2,1,1221,17172,1,1,1,4,1221,1,1947,1988,371111
3,1,1161,9525,1,1,1,3,1161,1,1966,1963,349951
2,1,911,9869,1,1,1,3,911,1,1957,2111,223111
4,1.75,1881,3881,1.5,1,1,4,1191,791,1944,1,561111
4,1.75,1871,5211,2,1,1,4,1211,671,1937,1,594111
3,2.25,1481,5411,2,1,1,4,1481,1,1914,1945,611111
3,2.5,1881,7111,2,1,1,3,1881,1,1993,1,315111
4,1.75,1891,6111,1,1,1,4,1111,781,1947,1988,431111
3,2.75,1561,7392,1,1,1,5,1131,531,1972,1,441111
2,1.5,1171,1211,2,1,1,3,1171,1,1999,1,312511
5,4,4411,14381,2,1,1,3,4411,1,2116,1,1241111
3,3.25,1471,1235,2,1,1,3,1181,291,2118,1,311111
3,2.5,2571,3611,2.5,1,1,3,2571,1,2117,1,681111
2,2.25,1171,1111,2,1,1,3,1171,1,2119,1,336751
5,3.5,2321,4961,2,1,1,5,1721,611,1926,1,822511
4,3,2441,9611,2,1,1,5,2441,1,1961,1,589111
4,2.5,4121,22371,2,1,1,3,4121,1,1997,1,863111
2,1.75,1441,5681,1,1,1,4,1441,1,1978,2111,211111
3,1,1341,11171,1,1,1,4,1341,1,1978,2111,216135
6,3.75,3111,4361,2,1,1,3,2111,1111,2114,1,1125111
3,1.75,1841,8611,1,1,1,3,921,921,1915,2114,285111
2,1,931,7551,1,1,1,3,931,1,1986,1,231111
4,2.75,4171,115434,2,1,1,3,4171,1,2112,1,845111
3,1.75,1821,9545,1,1,1,3,1231,591,1976,1,351111
3,1,1281,8184,1.5,1,1,4,1281,1,1947,1988,314111
2,1,911,4611,1,1,1,3,911,1,1951,1994,371111
3,1.75,1981,13513,1,1,2,4,1321,661,1952,1,811111
4,2.25,2111,7575,1,1,1,3,1221,791,1974,1,441111
4,2.5,2751,4811,2,1,1,3,1961,791,1915,2115,1131111
4,2,3141,11875,1,1,1,3,1941,1211,1939,1969,775111
5,2.25,4211,5811,2.5,1,1,4,2911,1291,1916,1991,1335111
3,1.75,1911,8541,1,1,1,3,951,951,1981,1,235111
3,1,1831,3111,1.5,1,1,3,1431,411,1926,2113,499951
5,2.75,3321,23761,2,1,1,4,2191,1131,1975,1,622511
4,2.5,2711,11814,1,1,1,4,1561,1141,1966,1,311111
3,1,1291,6566,1,1,1,5,1291,1,1976,1,215111
3,1.75,1511,8173,1,1,1,3,1511,1,1997,1,435111
4,2.75,3651,48351,1.5,1,1,4,3651,1,1978,2111,697111
3,1,1271,6415,1.5,1,1,3,1271,1,1944,1,153111
4,2.25,2631,39111,2,1,1,3,2631,1,1979,2114,454111
2,1.5,1811,26615,1,1,1,5,1241,561,1987,1,345111
3,1,1871,2817,1.5,1,1,4,1581,291,1927,1,585111
4,2.5,2541,6365,2,1,1,3,1871,671,2111,1,381111
4,2.5,1931,8661,1,1,1,3,1121,811,1981,2113,251611
4,2.25,2771,13511,2,1,1,3,2771,1,1974,1,891111
4,2.5,2221,5338,2,1,1,3,2221,1,2111,1,371111
3,1.5,1651,9957,1,1,1,4,1111,551,1961,2111,369511
4,2.5,3671,54451,2,1,1,3,3671,1,1999,1,883111
4,2.5,3771,35181,2,1,1,3,3771,1,1989,1,951111
3,1.75,2351,21821,1,1,1,4,1811,551,1978,2111,615111
3,1.5,1211,5241,1,1,1,4,611,611,1983,1,315111
4,2.5,2111,7972,2,1,1,4,2111,1,1989,1,591111
3,2.5,1581,6165,2,1,1,3,1581,1,1985,1,485111
2,1,711,7211,1,1,1,3,711,1,1943,2112,215111
3,2,1911,5141,1.5,1,1,3,1911,1,1971,1,431111
4,2.5,1881,7965,2,1,1,3,1881,1,2111,1,324911
2,2,2281,641213,2,1,1,3,2281,1,1991,2119,849911
5,2.75,3111,11114,1,1,2,4,1661,1441,1973,1,975111
5,2.5,2351,4111,2,1,1,3,2351,1,1993,1,911111
3,1.75,1851,6869,1,1,2,5,1111,751,1919,1934,459951
3,2.5,2171,8337,2,1,1,3,2171,1,1997,1,325111
4,2.75,2121,7171,1,1,1,5,1111,1111,1958,1,513111
3,2.25,1581,12177,1,1,1,3,1211,381,1981,2113,475111
4,2.5,2691,7947,2,1,1,3,2691,1,1993,1,419111
4,2.5,2421,11285,1,1,4,3,1711,721,1958,2114,761111
5,1.5,2541,6661,2,1,3,4,2341,211,1954,1979,1121111
2,1,1151,31184,1,1,1,3,1151,1,1951,2115,129111
5,2.5,3211,12111,1,1,1,4,1831,1381,1968,1,725111
3,2.5,2141,4627,2,1,1,3,2141,1,1992,1,581111
3,2.25,1921,4833,1,1,1,4,1161,861,1921,1,385111
4,1.75,1911,11588,1,1,1,5,1911,1,1958,1,265111
3,2.5,4311,32193,1.5,1,4,5,2511,1811,1982,1,1735111
3,2.5,1171,1155,2,1,1,3,721,351,2115,1,331111
4,2.5,2791,43191,2,1,1,4,2791,1,1989,1,665111
3,2.5,2861,4442,2,1,1,3,2861,1,2111,1,799111
3,2,2251,8811,1,1,1,4,1251,1111,1925,1968,589111
2,2.25,3171,3111,2,1,2,5,1991,1181,1911,1,1695111
3,1,1461,7211,1,1,1,3,1261,211,1916,2114,538111
3,1,1541,3399,1.5,1,1,3,1211,341,1926,2113,531111
3,2,2911,6611,2,1,1,4,1921,991,1911,1988,718511
3,1.75,1181,13927,1,1,1,5,1181,1,1962,1,299111
3,1.75,1641,7437,1,1,1,3,1191,551,1948,1994,556111
4,2,1521,19672,1,1,1,3,1121,511,1921,1979,171111
5,3,3611,9775,2,1,1,3,3611,1,2113,1,541111
3,2.25,1411,3814,2,1,1,3,1411,1,2112,1912,251111
4,3.5,3211,3251,2,1,1,3,2671,531,2117,1,795111
3,3,1384,1287,2,1,1,3,1144,241,2116,1,575111
3,2.25,1411,1287,2,1,1,3,1291,121,2115,1,379511
4,2.5,2151,5276,2,1,1,3,2151,1,2116,1,385111
4,2.5,1751,4779,2,1,1,3,1751,1,2119,1,415511
3,2,1511,6711,1,1,1,3,1171,441,1972,2112,397511
3,2.5,1931,7214,2,1,1,3,1931,1,2115,1,531111
4,2.5,2961,41656,2,1,1,3,2961,1,1985,1,883111
5,2.75,2921,11881,1,1,1,5,1661,1261,1968,1,851111
2,1,1981,5111,1,1,1,4,1191,891,1923,1,496752
3,1.75,1431,8865,1,1,1,3,1431,1,1951,2115,331111
4,2.75,2451,4187,2,1,2,3,2451,1,2111,1,735111
4,2.75,2361,4924,2,1,1,3,2361,1,2118,1,525111
3,2.5,1891,4838,2,1,1,3,1731,161,2112,1,269951
3,1.75,2141,9484,1,1,1,3,1291,851,1953,1,651111
3,2,1911,8111,1,1,1,4,951,951,1941,2111,521511
4,2.5,2711,9122,2,1,1,3,2711,1,1991,2119,652511
5,3,2431,8111,1,1,1,4,1371,1161,1957,2111,516111
3,1,1111,12151,1,1,1,4,1111,1,1957,2111,416111
4,2.75,2281,15347,1,1,1,5,2281,1,1961,1,511111
3,1.75,1551,4718,1,1,1,4,861,691,1949,1985,461111
3,2,1531,8925,1,1,1,3,1531,1,1977,2114,371125
4,2.5,2441,28415,2,1,1,3,2441,1,2112,1,576111
4,2.25,1761,9612,2,1,1,3,1761,1,1987,2111,353511
4,2.25,3141,5111,2,1,3,4,2181,961,1926,1993,1735111
3,1.75,1171,8111,1,1,1,4,1171,1,1957,2111,183111
3,1.75,1991,5561,1,1,1,4,1111,891,1939,1989,763111
2,1.5,1191,4111,1,1,1,3,971,121,1951,1994,461111
4,1.5,1891,6938,1.5,1,1,3,1891,1,1919,2111,825111
3,1,1111,9151,1,1,1,3,1111,1,1969,2111,265111
3,1.75,1771,8235,1,1,1,3,1131,741,1961,2112,295111
4,3,2361,6251,1,1,2,3,1461,911,1961,2112,418111
3,3.5,3381,118911,2,1,1,3,2711,681,1999,1,554111
3,2.5,1711,3151,2,1,1,3,1711,1,2115,1,534511
2,1.75,1611,4111,1,1,1,5,851,751,1918,1,691111
4,2.5,2151,6361,2,1,1,3,2151,1,1988,2111,531111
2,1.75,1211,1141,2,1,1,3,1211,1,2114,1,357186
5,3,1941,6355,1,1,1,3,1211,741,2117,1,311111
4,2,1811,8751,1,1,1,2,1111,711,1967,1,314111
4,1.75,1691,4181,1,1,1,4,871,821,1984,1,385111
4,2,1811,2971,1,1,1,4,1111,811,1923,1,415111
4,3.5,3281,6613,2,1,1,3,3281,1,2117,1,963111
4,2.5,4291,175421,2,1,1,3,4291,1,2114,2113,792511
3,1.75,1151,9611,1,1,1,3,1151,1,1979,2114,319212
2,1.5,881,1815,2,1,1,3,881,1,1999,1,235111
3,1.5,1721,8111,2,1,1,3,1721,1,1917,1983,667111
3,1.5,1511,8111,1,1,1,4,1511,1,1956,1,471111
4,2,1241,3111,1,1,1,3,1141,211,1918,1988,375111
4,2,1581,9581,1,1,1,3,1581,1,1953,1,411111
4,2.25,2171,7737,2,1,1,3,2171,1,1987,2111,566111
4,2.75,2511,4951,2,1,1,3,2511,1,2111,1,681111
1,1,961,2641,1,1,1,3,761,211,1918,1988,332111
4,2.5,3131,8517,2,1,1,3,3131,1,2113,1,912111
3,1.75,1541,11811,1,1,1,5,771,771,1947,1,511111
3,1.75,1891,32341,1.5,1,3,3,1891,1,1976,1,445111
4,2.5,2811,9811,1,1,1,4,1711,1111,1973,1,825111
4,4,3531,8411,2,1,1,5,2631,911,1958,1,1195111
3,1,1111,8536,1,1,1,4,1111,1,1957,2111,277111
3,2.5,1941,9775,1,1,2,3,1441,511,1975,1,545111
3,2.5,2311,9521,2,1,1,3,2311,1,2113,1,435111
3,2.5,2111,3611,2,1,1,3,2111,1,2115,1,638111
4,1.5,1221,11581,1,1,1,3,1221,1,1965,1993,418111
3,1.75,1751,12325,1,1,1,4,1471,281,1968,1,499111
3,1.5,1231,8156,1,1,1,4,1231,1,1949,1985,151111
3,2.5,3111,23791,2,1,1,3,3111,1,2112,1,759951
3,2.5,1831,65341,1,1,1,3,1521,311,1991,1,427111
5,2.5,2641,7196,2,1,1,3,2641,1,2113,1,632511
6,1.75,1841,2774,1,1,1,3,1161,781,1911,2115,661111
4,2.5,3191,14565,2,1,1,3,3191,1,1991,2119,862111
2,1,1121,2111,1.5,1,1,3,1121,1,1911,2116,524111
3,1.5,1761,6723,1,1,1,3,1161,611,1958,2114,471111
3,2,1591,9912,2,1,1,3,1591,1,2111,1,385111
4,2.5,2121,9613,2,1,1,3,2121,1,1985,1,575111
4,2.5,2241,9826,1,1,1,4,1371,871,1988,1,221111
2,1,891,2111,1,1,1,4,761,131,1919,1985,461111
3,3.25,2941,5432,3,1,3,4,2441,511,1978,2111,1712511
3,1.5,1221,7311,1,1,1,3,1221,1,1973,2113,175111
3,2.25,2671,7511,1,1,1,4,1641,1131,1966,1,465111
3,1,1121,2311,1,1,1,4,821,311,1912,1989,552111
4,2.75,3131,139392,2,1,1,4,3131,1,1981,1,565111
4,2.5,1741,7511,1,1,1,4,1221,521,1976,1992,518111
4,3.5,3291,5414,2,1,1,3,2361,931,2116,1,899951
3,1,1771,5721,1.5,1,1,4,1141,631,1926,1993,373111
